summoner_name,summoner_champ,summoner_win,same_team_champs,opposite_team_champs,account_id,match_id,game_version
BIG TEXT,Vel'Koz,False,"['Xin Zhao', 'Renekton', 'Pyke', 'Lucian']","['Jhin', 'Trundle', 'Vladimir', 'Wukong', 'Thresh']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2801218499,8.11.232.8721
BIG TEXT,Thresh,True,"['Ezreal', 'Warwick', 'Gangplank', 'Veigar']","['Lux', 'Jhin', 'Rengar', 'Blitzcrank', 'Maokai']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2798989079,8.11.231.7304
BIG TEXT,Cassiopeia,True,"['Thresh', 'Ezreal', 'Riven', 'Graves']","['Akali', 'Kayn', 'Shen', 'Jhin', 'Bard']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2787949692,8.10.229.7328
BIG TEXT,Ornn,False,"[""Vel'Koz"", 'Thresh', 'Ezreal', 'Xin Zhao']","['Kayn', 'Yasuo', 'Swain', 'Shen', 'Xayah']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2787935440,8.10.229.7328
BIG TEXT,Vladimir,False,"['Jarvan IV', 'Annie', 'Thresh', 'Kaisa']","['Irelia', 'Malzahar', 'Caitlyn', 'Shaco', 'Karma']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2787931993,8.10.229.7328
BIG TEXT,Kaisa,False,"['Vladimir', 'Annie', 'Thresh', 'Maokai']","['Zilean', 'Miss Fortune', 'Kayn', 'Zyra', 'Trundle']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2787108339,8.10.229.7328
BIG TEXT,Kaisa,True,"['Annie', 'Thresh', 'Singed', 'Rengar']","['Caitlyn', 'Bard', 'Vladimir', 'Nasus', 'Vi']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2787084377,8.10.229.7328
BIG TEXT,Sion,False,"['Jarvan IV', 'Ahri', 'Soraka', 'Ezreal']","['Zed', 'Nasus', 'Kayn', 'Jhin', 'Morgana']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2786917175,8.10.229.7328
BIG TEXT,Leona,False,"['Draven', 'Dr. Mundo', 'Xin Zhao', 'Aurelion Sol']","['Yasuo', 'Nautilus', 'Miss Fortune', 'Karthus', 'Vi']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2786727048,8.10.229.7328
BIG TEXT,Leona,True,"['Zoe', ""Kha'Zix"", 'Draven', 'Rengar']","['Ekko', 'Dr. Mundo', 'Poppy', 'Fiddlesticks', 'Tristana']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2786656461,8.10.229.7328
BIG TEXT,Morgana,True,"['Ziggs', 'Ashe', 'Shaco', 'Singed']","[""Kha'Zix"", 'Lux', 'Maokai', 'Brand', 'Caitlyn']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2786627742,8.10.229.7328
BIG TEXT,Tahm Kench,False,"[""Kog'Maw"", 'Veigar', 'Tryndamere', 'Volibear']","['Shyvana', 'Camille', 'Taric', 'Kaisa', 'Zyra']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2786323193,8.10.229.7328
BIG TEXT,Morgana,False,"['Ezreal', 'Jhin', 'Vladimir', 'Amumu']","['Janna', 'Sejuani', 'Irelia', 'Ekko', 'Ashe']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2786217779,8.10.229.7328
BIG TEXT,Morgana,True,"['Master Yi', 'Irelia', 'Twisted Fate', 'Jhin']","['Caitlyn', 'Rakan', 'Lissandra', 'Nocturne', 'Vladimir']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2785726484,8.10.229.7328
BIG TEXT,Morgana,False,"['Warwick', 'Yasuo', 'Maokai', 'Sivir']","['Varus', 'Malzahar', 'Nunu', 'Pantheon', 'Lulu']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2785722086,8.10.229.7328
BIG TEXT,Tahm Kench,False,"['Cassiopeia', 'Riven', 'Vayne', ""Kha'Zix""]","['LeBlanc', 'Ashe', 'Irelia', 'Wukong', 'Leona']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2785630420,8.10.229.7328
BIG TEXT,Bard,False,"['Master Yi', 'Tristana', 'Ekko', 'Kled']","['Ezreal', 'Warwick', 'Malzahar', 'Irelia', 'Lulu']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2785440897,8.10.229.7328
BIG TEXT,Tahm Kench,True,"['Twitch', 'Fizz', 'Kayn', 'Volibear']","['Darius', 'Camille', 'Teemo', 'Lux', 'Jhin']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2785282413,8.10.229.7328
BIG TEXT,Morgana,False,"['Wukong', 'Dr. Mundo', 'Jinx', 'Swain']","['Ezreal', ""Kha'Zix"", 'Irelia', 'Cassiopeia', 'Janna']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2785179322,8.10.229.7328
BIG TEXT,Morgana,True,"['Nasus', 'Jinx', 'Aurelion Sol', 'Graves']","['Ekko', 'Shen', 'Lee Sin', 'Lulu', ""Kog'Maw""]",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2785164721,8.10.229.7328
BIG TEXT,Morgana,False,"['Xin Zhao', 'Miss Fortune', 'Zoe', 'Diana']","['Swain', 'Rengar', 'Singed', 'Tristana', 'Fiddlesticks']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2785121624,8.10.229.7328
BIG TEXT,Morgana,True,"['Caitlyn', 'Fiddlesticks', 'Riven', 'LeBlanc']","['Xayah', 'Rakan', 'Annie', 'Warwick', 'Quinn']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2784893837,8.10.229.7328
BIG TEXT,Morgana,True,"['Sion', 'Zoe', 'Lucian', 'Elise']","['Lee Sin', 'Karma', 'Ezreal', 'Lux', 'Ornn']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2784867849,8.10.229.7328
BIG TEXT,Leona,True,"['Draven', 'Evelynn', 'Lux', 'Ornn']","['Garen', 'Graves', 'Kaisa', 'Nami', 'Gragas']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2784768012,8.10.229.7328
BIG TEXT,Leona,True,"['Sion', 'LeBlanc', 'Kaisa', 'Trundle']","['Alistar', 'Tristana', 'Nocturne', 'Ryze', 'Garen']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2784193938,8.9.228.4283
BIG TEXT,Leona,False,"['Irelia', 'Shaco', 'Lux', 'Draven']","['Ezreal', 'Zoe', ""Kha'Zix"", 'Jax', 'Rakan']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2784176598,8.9.228.4283
BIG TEXT,Kog'Maw,False,"['Poppy', 'Lucian', 'Blitzcrank', 'Amumu']","['Zoe', 'Irelia', ""Kha'Zix"", 'Jhin', 'Swain']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2784045945,8.9.228.4283
BIG TEXT,Kaisa,True,"['Teemo', 'Karma', 'Aatrox', 'Blitzcrank']","['Caitlyn', 'Singed', 'Volibear', 'Ryze', 'Graves']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2784026702,8.9.228.4283
BIG TEXT,Morgana,True,"['Talon', 'Irelia', 'Varus', 'Xin Zhao']","['Shaco', 'Rakan', 'Xayah', 'Camille', 'Kassadin']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2783893978,8.9.228.4283
BIG TEXT,Blitzcrank,False,"['Renekton', 'Ezreal', 'Amumu', 'Ekko']","['Thresh', 'Jarvan IV', 'Zac', 'Kaisa', 'Karma']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2783900033,8.9.228.4283
BIG TEXT,Talon,False,"['Sion', 'Lee Sin', 'Zyra', 'Xayah']","[""Kha'Zix"", 'Tryndamere', 'Orianna', 'Varus', ""Vel'Koz""]",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2783615505,8.9.228.4283
BIG TEXT,Zyra,False,"['Warwick', 'Taliyah', 'Draven', 'Nasus']","['Ezreal', 'Lux', 'Trundle', 'Swain', 'Garen']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2781036849,8.9.228.4283
BIG TEXT,Blitzcrank,True,"['Ezreal', 'Kayn', 'Illaoi', 'Syndra']","['Miss Fortune', 'Zac', 'Camille', 'Thresh', 'Lux']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2781015274,8.9.228.4283
BIG TEXT,Nidalee,False,"['Lee Sin', 'Vladimir', 'Ashe', 'Thresh']","['Xayah', 'Rakan', 'Fizz', 'Kayn', 'Garen']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2780176784,8.9.228.4283
BIG TEXT,Nidalee,False,"['Draven', 'Darius', 'Kindred', 'Syndra']","['Miss Fortune', ""Vel'Koz"", 'Heimerdinger', 'Trundle', 'Kled']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2780054228,8.9.228.4283
BIG TEXT,Ryze,False,"['Caitlyn', ""Vel'Koz"", 'Master Yi', 'Illaoi']","['Janna', 'Jax', 'Fiora', 'Ezreal', 'Karthus']",nYpgBEbwQiuOz5YC4j56dATL5TA9QCmw7TqZQXA8WHT-7A,2780061745,8.9.228.4283
