match_id,winning_team,champsAndPlayers,gameVersion
3033454913,red,"[{'champion': {'name': 'Master Yi', 'id': 11}, 'role': 'MIDDLE', 'team': 'blue', 'summonerName': 'NyuIsHere', 'accountId': 'z1MP5wnS5hT0ovRcxDrjRz5evm7-NdQ8PmGbkZv7DWyWcrY'}, {'champion': {'name': 'Taric', 'id': 44}, 'role': 'MIDDLE', 'team': 'blue', 'summonerName': 'Kitana Knight', 'accountId': '4oxvyd2MNziapmJvbYhGPyC8zME9uA6K49dRQ-5_GhWHxSg'}, {'champion': {'name': 'Twitch', 'id': 29}, 'role': 'DUO_CARRY', 'team': 'blue', 'summonerName': 'xXChezzyGXx', 'accountId': 'DXkFiWMxcQHjJuzw6qcknah2SgBvV8VctgG0FMjWS0qe2hg'}, {'champion': {'name': 'Lux', 'id': 99}, 'role': 'DUO_SUPPORT', 'team': 'blue', 'summonerName': 'Seeva', 'accountId': 'EoRgotvczArhM-oU6TlmCxbdQco4Wqnkb7ak9oju5tOvdw'}, {'champion': {'name': 'Nasus', 'id': 75}, 'role': 'TOP', 'team': 'blue', 'summonerName': 'PandaManOP', 'accountId': 'MYj18RgXzdoJ-jUq8L9tppGwGnK_zO5AQBHBTviIlMinIkE'}, {'champion': {'name': 'Darius', 'id': 122}, 'role': 'TOP', 'team': 'red', 'summonerName': 'IcarusSkybound', 'accountId': 'uG9yYSqWdSfku3OVPkHsLvH_m4qQAXaRO17TMoMa_uRyow'}, {'champion': {'name': 'Tristana', 'id': 18}, 'role': 'DUO_CARRY', 'team': 'red', 'summonerName': '504 marksman', 'accountId': '3bN1ZchPpaBPQih47-I1WQQbWJhDayLqBbO6Gf1u9is'}, {'champion': {'name': 'Xin Zhao', 'id': 5}, 'role': 'JUNGLE', 'team': 'red', 'summonerName': 'Pinrohn', 'accountId': 'WzWdU_DUHIy85B6rB1NiAMXT2OBi_YATkWmNp8tHgFcSCoo'}, {'champion': {'name': 'Morgana', 'id': 25}, 'role': 'MIDDLE', 'team': 'red', 'summonerName': 'haLucianation', 'accountId': 'JZr4acBb3vjzm2rZJzMbVy3mhONjYjgMzG3zHagIMG8yFg'}, {'champion': {'name': 'Nami', 'id': 267}, 'role': 'DUO_SUPPORT', 'team': 'red', 'summonerName': 'Dumb Grill ', 'accountId': 'WdlN5lZ5UFLRa3DorkfupM5-WokapSzrLSuqehBpQkiUCF4'}]",9.9.272.4950
3034001970,blue,"[{'champion': {'name': 'Sylas', 'id': 518}, 'role': 'DUO_SUPPORT', 'team': 'blue', 'summonerName': 'rockinpapa23', 'accountId': 'H902QvsxwvnhOHPLp0Yn8DZWxAzJCdexBNphDxujoge4Qeo'}, {'champion': {'name': 'Lux', 'id': 99}, 'role': 'MIDDLE', 'team': 'blue', 'summonerName': 'AubreyPee', 'accountId': '4l6c-5Ed9dZzZFdEV79PGtXaba0NHh9vYYMcIFZG244GAw'}, {'champion': {'name': 'Jax', 'id': 24}, 'role': 'JUNGLE', 'team': 'blue', 'summonerName': 'Oaf', 'accountId': 'UYv6FAMkPX6Iy_V2yjHEGLQ_izzYKp9dVjTV-g-4612xsA'}, {'champion': {'name': 'Dr. Mundo', 'id': 36}, 'role': 'TOP', 'team': 'blue', 'summonerName': 'FaustLee', 'accountId': 'RZ6ovGJk5UE-BH4lACnzREFHLr0SW-ruvpcrAOiHaJRgBg'}, {'champion': {'name': 'Sivir', 'id': 15}, 'role': 'DUO_CARRY', 'team': 'blue', 'summonerName': 'Hadywady', 'accountId': 'B3NqPN1I_uEwlC55cLkn3owGVScNBJ3Eak-e3AYDwFUKvw'}, {'champion': {'name': 'Nautilus', 'id': 111}, 'role': 'DUO_SUPPORT', 'team': 'red', 'summonerName': 'ThisDique', 'accountId': 'DC2-acDC01hBnyNHm1gLsyzeKsl-zZcviulPIRPDPwhtJQ'}, {'champion': {'name': 'Karma', 'id': 43}, 'role': 'TOP', 'team': 'red', 'summonerName': 'C9 Sucks', 'accountId': 'BmvmJdnkUIptoGjiHtnd9CA8aHpAverk-LJtrNeGHAJiqTE'}, {'champion': {'name': 'Syndra', 'id': 134}, 'role': 'MIDDLE', 'team': 'red', 'summonerName': 'Min Yoongi BTS', 'accountId': 'TVOu80z8Ipt1XYznBBzl3ALyixFbXuVDeQrpgZqU1SPgGg'}, {'champion': {'name': 'Jinx', 'id': 222}, 'role': 'DUO_CARRY', 'team': 'red', 'summonerName': '504 marksman', 'accountId': '3bN1ZchPpaBPQih47-I1WQQbWJhDayLqBbO6Gf1u9is'}, {'champion': {'name': 'Amumu', 'id': 32}, 'role': 'JUNGLE', 'team': 'red', 'summonerName': 'Cyxrus', 'accountId': '91JFneyvXltcYh-qkJa-t9YGUIbpMuFD_XwOqc93tSw_Pg'}]",9.9.272.4950
3033978142,red,"[{'champion': {'name': 'Tristana', 'id': 18}, 'role': 'DUO_CARRY', 'team': 'blue', 'summonerName': '504 marksman', 'accountId': '3bN1ZchPpaBPQih47-I1WQQbWJhDayLqBbO6Gf1u9is'}, {'champion': {'name': 'Vi', 'id': 254}, 'role': 'JUNGLE', 'team': 'blue', 'summonerName': 'Cyxrus', 'accountId': '91JFneyvXltcYh-qkJa-t9YGUIbpMuFD_XwOqc93tSw_Pg'}, {'champion': {'name': 'Lulu', 'id': 117}, 'role': 'DUO_SUPPORT', 'team': 'blue', 'summonerName': 'Sub Bunny', 'accountId': 'xMl64HOnDeVI9AkGXYibzWRavRSKiuW5YCS1rZyZ86vWI4w'}, {'champion': {'name': 'Garen', 'id': 86}, 'role': 'TOP', 'team': 'blue', 'summonerName': 'Deadlylonewolf90', 'accountId': '-1Xx_G4eInEQeoH_MxzmcL0UHSXTNhIskuVDyfUFFbwrKq8'}, {'champion': {'name': 'Morgana', 'id': 25}, 'role': 'MIDDLE', 'team': 'blue', 'summonerName': 'EternalMuffin', 'accountId': '1WBxZLhkdrMRuVxxE6ex_nNhUq7o5FSTMnTruQwBOzhHjpI'}, {'champion': {'name': 'Ashe', 'id': 22}, 'role': 'DUO_CARRY', 'team': 'red', 'summonerName': 'Conny Smooth', 'accountId': 'EqMW0jYR-2KGIaHjzVubui6PrenVHBev8WZ9fa7Kti3r7g'}, {'champion': {'name': 'Nautilus', 'id': 111}, 'role': 'DUO_SUPPORT', 'team': 'red', 'summonerName': 'Gwop', 'accountId': 'uHq706PYGXh7975nVfiw6Gdfd9hN7AAB8IhBxX-8uvS_gg'}, {'champion': {'name': 'Orianna', 'id': 61}, 'role': 'MIDDLE', 'team': 'red', 'summonerName': 'Syneidesis', 'accountId': 'r9e5jsOIroR3Kax0vlNJo3n6fsX58LEk3I1FPU1QucpkuFs'}, {'champion': {'name': 'Riven', 'id': 92}, 'role': 'TOP', 'team': 'red', 'summonerName': 'MrsTomato', 'accountId': 'KtA-vghEqsRV7o9YD_h0n51ezrmJP1IZYIqWWjbh-u6N80g'}, {'champion': {'name': 'Xin Zhao', 'id': 5}, 'role': 'JUNGLE', 'team': 'red', 'summonerName': 'December31', 'accountId': '3wDWETOcRXXC7EZivc_iGIwNoU5f7KV__PBn0khBi704kt0'}]",9.9.272.4950
3033974289,blue,"[{'champion': {'name': 'Leona', 'id': 89}, 'role': 'DUO_SUPPORT', 'team': 'blue', 'summonerName': 'ReformedEddBoi', 'accountId': '_0bWZ6rXl5kKJewCF1yn39aaAcQZPSyE3LeqqDyLrde5aw'}, {'champion': {'name': 'Varus', 'id': 110}, 'role': 'DUO_CARRY', 'team': 'blue', 'summonerName': '504 marksman', 'accountId': '3bN1ZchPpaBPQih47-I1WQQbWJhDayLqBbO6Gf1u9is'}, {'champion': {'name': 'Amumu', 'id': 32}, 'role': 'JUNGLE', 'team': 'blue', 'summonerName': 'Cyxrus', 'accountId': '91JFneyvXltcYh-qkJa-t9YGUIbpMuFD_XwOqc93tSw_Pg'}, {'champion': {'name': 'Lissandra', 'id': 127}, 'role': 'MIDDLE', 'team': 'blue', 'summonerName': 'miceing', 'accountId': 't5M4v22UAGkcpAM4Ygm2qRYdkh5UowR7dr-rCHvPnHzd-w'}, {'champion': {'name': 'Darius', 'id': 122}, 'role': 'TOP', 'team': 'blue', 'summonerName': 'TostitosPringles', 'accountId': 'adZ07GqIgXe3Df1adzO18uN65XxgybY1oRmX49o8g3G71J8'}, {'champion': {'name': 'Sona', 'id': 37}, 'role': 'SOLO', 'team': 'red', 'summonerName': 'NamelessGamer123', 'accountId': 'GTef7HwCJbRcPSz7DeCaco6DSdCtXqarOhSggNkVJ-7CPpw'}, {'champion': {'name': 'Miss Fortune', 'id': 21}, 'role': 'MIDDLE', 'team': 'red', 'summonerName': 'InDogYearsImGay', 'accountId': 'rmcQtPVCHAVNDd4SwnHIxtvu4_sypcVyt3DB3ushCdM0aA4'}, {'champion': {'name': 'Irelia', 'id': 39}, 'role': 'TOP', 'team': 'red', 'summonerName': 'PreMan3k', 'accountId': '_JfHkALW_dpRQw8jOtoQsY4aT-lVwnYimOkgf9cXOE25R90KNDL1xKfm'}, {'champion': {'name': 'Talon', 'id': 91}, 'role': 'MIDDLE', 'team': 'red', 'summonerName': 'HenryJ23na', 'accountId': 'VRlfAUfTILswN6-JK4klaqnVT2Kuph-6FRYdJlT6CHYOd5E'}, {'champion': {'name': 'Elise', 'id': 60}, 'role': 'JUNGLE', 'team': 'red', 'summonerName': 'Resilient Feeder', 'accountId': 'su9BkXQWzp5vnoBSDl3XRMThP0KvBJu08Uingtg96JDyjA'}]",9.9.272.4950
3033950878,red,"[{'champion': {'name': 'Varus', 'id': 110}, 'role': 'DUO_CARRY', 'team': 'blue', 'summonerName': 'Zugarg', 'accountId': 'HvitLyVT1x9y0AELd0U_8l4kv7JhFdwCeptSYTsjSbgFXw'}, {'champion': {'name': 'Lissandra', 'id': 127}, 'role': 'MIDDLE', 'team': 'blue', 'summonerName': 'EvaYoung', 'accountId': 'vX6IYuB7df_rACKBP4kUREaEiNoAG4ToXAW0FdD04w0OdQ'}, {'champion': {'name': 'Wukong', 'id': 62}, 'role': 'TOP', 'team': 'blue', 'summonerName': 'thiago1996', 'accountId': 'JEg5HGBDdRhhKy-NociG66iQq5aP0elfCD6nGo2U-HWSdPg'}, {'champion': {'name': 'Evelynn', 'id': 28}, 'role': 'JUNGLE', 'team': 'blue', 'summonerName': 'howiseatgoing', 'accountId': 'lbKvgHUeshn_ac4lUMEG55Mho4pJiHdxhnS7m8ZWkoCJMMFqeGuXY78U'}, {'champion': {'name': 'Lulu', 'id': 117}, 'role': 'DUO_SUPPORT', 'team': 'blue', 'summonerName': 'Sir McBobby', 'accountId': '8SgtK-q_0iNVNvYF9hyXiQQ9T4IzXRFeZmuMUT2fAbxqEuWotJ9D495m'}, {'champion': {'name': 'Karma', 'id': 43}, 'role': 'MIDDLE', 'team': 'red', 'summonerName': 'CokSlapsGG', 'accountId': 'oEnnnxttMiDs11xcQ0lVSYW8GP_BdaiQ6vx3etk0oRnSpw'}, {'champion': {'name': 'Draven', 'id': 119}, 'role': 'DUO_CARRY', 'team': 'red', 'summonerName': 'SilentSCV', 'accountId': 'crZq5fSfcCE6gXpQ8XLA6J6JsbaJPHsMan9XOae-5Me7Mg'}, {'champion': {'name': 'Kennen', 'id': 85}, 'role': 'TOP', 'team': 'red', 'summonerName': 'DimIcon', 'accountId': '3fssCKMgKRRHuht-wl4sF7qrBnHcADuIydHPSpU8EW5Etg'}, {'champion': {'name': 'Jarvan IV', 'id': 59}, 'role': 'JUNGLE', 'team': 'red', 'summonerName': '504 marksman', 'accountId': '3bN1ZchPpaBPQih47-I1WQQbWJhDayLqBbO6Gf1u9is'}, {'champion': {'name': 'Tahm Kench', 'id': 223}, 'role': 'DUO_SUPPORT', 'team': 'red', 'summonerName': 'Cyxrus', 'accountId': '91JFneyvXltcYh-qkJa-t9YGUIbpMuFD_XwOqc93tSw_Pg'}]",9.9.272.4950
3033927146,red,"[{'champion': {'name': 'Lux', 'id': 99}, 'role': 'DUO_SUPPORT', 'team': 'blue', 'summonerName': 'Canabud', 'accountId': 'Qt0CpeBgJ_6YMLIkr9P7cRg84iBY1Zgjg6GgpX4YFb--0A'}, {'champion': {'name': 'Jhin', 'id': 202}, 'role': 'DUO_CARRY', 'team': 'blue', 'summonerName': 'Won Dil ', 'accountId': '-ZuUc8PNBTnVWS8L37M7wK3TbADdj4Y4YNgowh4pAf8cCns'}, {'champion': {'name': 'Yasuo', 'id': 157}, 'role': 'MIDDLE', 'team': 'blue', 'summonerName': ' Tragıc', 'accountId': 'ltxXZDRe0n48koqaPnNx71DvzZzsloxqgGfO9JwkARujNfk'}, {'champion': {'name': 'Olaf', 'id': 2}, 'role': 'TOP', 'team': 'blue', 'summonerName': 'xiaoge6666', 'accountId': 'LHBGSXMVRfN7OkaDGIngkFG9m7ZahRHtFDAykSdh_EJlgWz6wfOS739u'}, {'champion': {'name': 'Twitch', 'id': 29}, 'role': 'JUNGLE', 'team': 'blue', 'summonerName': 'Tianwang Gaidihv', 'accountId': 'K14zqaogEBnfuTmUnRZrOZuTThNWH0-QOqamRmD4X6vY1sI'}, {'champion': {'name': 'Ryze', 'id': 13}, 'role': 'MIDDLE', 'team': 'red', 'summonerName': 'Xtravic', 'accountId': 'K6w8CI_HjUgLfuWSVNq7Uu_NxclBwBlFJeJBAl8PEhBcfW4'}, {'champion': {'name': 'Karthus', 'id': 30}, 'role': 'JUNGLE', 'team': 'red', 'summonerName': '504 marksman', 'accountId': '3bN1ZchPpaBPQih47-I1WQQbWJhDayLqBbO6Gf1u9is'}, {'champion': {'name': 'Teemo', 'id': 17}, 'role': 'TOP', 'team': 'red', 'summonerName': 'Cyxrus', 'accountId': '91JFneyvXltcYh-qkJa-t9YGUIbpMuFD_XwOqc93tSw_Pg'}, {'champion': {'name': 'Lulu', 'id': 117}, 'role': 'DUO_SUPPORT', 'team': 'red', 'summonerName': 'Beethoven Virus', 'accountId': '40OukhIt6PEl3kWabLSLZQacaldIJQI5oCAo_SzXhD6BG7E'}, {'champion': {'name': 'Tristana', 'id': 18}, 'role': 'DUO_CARRY', 'team': 'red', 'summonerName': '4usion', 'accountId': 'entM4cqaFVd3nvPe1RaPGQYIL9lcb3tUyexaU0NPvO-Jeqs'}]",9.9.272.4950
3034995481,blue,"[{'champion': {'name': 'Vladimir', 'id': 8}, 'role': 'TOP', 'team': 'blue', 'summonerName': 'D Clone', 'accountId': 'rfyjLu-BcKrW_MfFp6Hs1xe1NgZZMBR8oSFyLOTzDCm-BjI'}, {'champion': {'name': 'Gragas', 'id': 79}, 'role': 'MIDDLE', 'team': 'blue', 'summonerName': 'Jerry McSmithey', 'accountId': 'cMlaFTDOIw47YkpuzvJrxr8G5h5k8S_Hq_vnFh9eYQPf0Eg'}, {'champion': {'name': 'Miss Fortune', 'id': 21}, 'role': 'DUO_CARRY', 'team': 'blue', 'summonerName': 'AJewishComedian', 'accountId': 'pf2BDeZn_QTCbxfXdj4aKMLgU5rMAmK1ZttzoAI9b4evoA'}, {'champion': {'name': 'Malphite', 'id': 54}, 'role': 'DUO_SUPPORT', 'team': 'blue', 'summonerName': 'Cactodad', 'accountId': 'CY4DvQKdhV09r9ugCcviYdB6sf5UZkHExJsa8j73ty6o1vU'}, {'champion': {'name': 'Graves', 'id': 104}, 'role': 'JUNGLE', 'team': 'blue', 'summonerName': 'Mad Machine', 'accountId': 'uvhAmv_WQE1VhRFXpGP8jH0rFcfEFa1DeIEe8b-TPFPZcgw'}, {'champion': {'name': 'Ezreal', 'id': 81}, 'role': 'DUO_CARRY', 'team': 'red', 'summonerName': 'colp', 'accountId': 'QoCJ0Zo61Omrzxt5C6DyR0Txfchpya3WBrhxv1nuQ35NyEU'}, {'champion': {'name': 'Dr. Mundo', 'id': 36}, 'role': 'TOP', 'team': 'red', 'summonerName': 'AirMattr3ss', 'accountId': 'VmjR7NekNTxUlYZQtta6UvZYyXMiXF-0gCvW_zjZSBVs5pc'}, {'champion': {'name': 'Warwick', 'id': 19}, 'role': 'JUNGLE', 'team': 'red', 'summonerName': 'MasterOfSlamage', 'accountId': '4RyqV0_UVJkYiOyPopo4kfh6ut0vo8EKiM4JWieM42pTKg'}, {'champion': {'name': 'Ziggs', 'id': 115}, 'role': 'MIDDLE', 'team': 'red', 'summonerName': 'BurgerBob', 'accountId': 'rWHUeb1na-SfImPZlqI47-8JXvB4gpsJlIDwdgD1NRztmHs'}, {'champion': {'name': 'Xerath', 'id': 101}, 'role': 'DUO_SUPPORT', 'team': 'red', 'summonerName': 'Sosnek', 'accountId': 'Tij5xwgYUl0c8gctfs0e0qE6658Y8nRxa4Lvwx32SU-Y45o'}]",9.9.272.4950
3034978161,red,"[{'champion': {'name': 'Alistar', 'id': 12}, 'role': 'DUO_SUPPORT', 'team': 'blue', 'summonerName': 'Another DoGyeom', 'accountId': '4SsgL19C0o4nawazDvelbl2idiKWmcU6s2r4j971prdogQQ'}, {'champion': {'name': 'Jhin', 'id': 202}, 'role': 'DUO_CARRY', 'team': 'blue', 'summonerName': 'Milkshake Girl', 'accountId': 'FqQCg4__H8j3YHsBd8Xs-JxpulcQY3Eu-y0BcA7LHUSSgw'}, {'champion': {'name': 'Vladimir', 'id': 8}, 'role': 'TOP', 'team': 'blue', 'summonerName': 'Jauwy', 'accountId': '9ATPXVevTYR4_xZI_pad2jGsBFyByJpnlxmdWLAf9zcPQw'}, {'champion': {'name': ""Kha'Zix"", 'id': 121}, 'role': 'JUNGLE', 'team': 'blue', 'summonerName': 'BurgerBob', 'accountId': 'rWHUeb1na-SfImPZlqI47-8JXvB4gpsJlIDwdgD1NRztmHs'}, {'champion': {'name': 'Ziggs', 'id': 115}, 'role': 'MIDDLE', 'team': 'blue', 'summonerName': 'Sosnek', 'accountId': 'Tij5xwgYUl0c8gctfs0e0qE6658Y8nRxa4Lvwx32SU-Y45o'}, {'champion': {'name': 'Illaoi', 'id': 420}, 'role': 'TOP', 'team': 'red', 'summonerName': 'DJ Matty Lite', 'accountId': 'f_RfLD8hzkixfVc3MmrIN9F7YVmULf1y8jkd6dEB9FIuNw'}, {'champion': {'name': 'Zyra', 'id': 143}, 'role': 'DUO_SUPPORT', 'team': 'red', 'summonerName': 'Beckishly', 'accountId': 'PdNVknnErvqF-tgtvza_bMhlf3NSJviT8P-aNj7kkzub0YI'}, {'champion': {'name': 'Morgana', 'id': 25}, 'role': 'MIDDLE', 'team': 'red', 'summonerName': 'Giti', 'accountId': 'xGQO4vH7CYitCDt3PqQArmOIUSfldxNbL0vuqi6QC39Dfw'}, {'champion': {'name': 'Kayn', 'id': 141}, 'role': 'JUNGLE', 'team': 'red', 'summonerName': 'Snydler', 'accountId': '66p4RFRXUN5hElzDsQ8sPBe6P22wPAP1iOntr8eX9eXZUZE'}, {'champion': {'name': 'Ashe', 'id': 22}, 'role': 'DUO_CARRY', 'team': 'red', 'summonerName': 'brasilenpat', 'accountId': 'EBhz7A76mQAWMeN-pd8IpTQ5tFulhHpdZUw6Oa7AAhla2lw'}]",9.9.272.4950
3034960804,blue,"[{'champion': {'name': ""Kha'Zix"", 'id': 121}, 'role': 'JUNGLE', 'team': 'blue', 'summonerName': 'BurgerBob', 'accountId': 'rWHUeb1na-SfImPZlqI47-8JXvB4gpsJlIDwdgD1NRztmHs'}, {'champion': {'name': 'LeBlanc', 'id': 7}, 'role': 'MIDDLE', 'team': 'blue', 'summonerName': 'Sosnek', 'accountId': 'Tij5xwgYUl0c8gctfs0e0qE6658Y8nRxa4Lvwx32SU-Y45o'}, {'champion': {'name': 'Aatrox', 'id': 266}, 'role': 'TOP', 'team': 'blue', 'summonerName': 'Kèń', 'accountId': 'z80hMlrFaE21F1GTviWkzsM_V2gm8pIoQA4EjZmVmvSjfDWcDb5C8UVT'}, {'champion': {'name': 'Nautilus', 'id': 111}, 'role': 'DUO_SUPPORT', 'team': 'blue', 'summonerName': 'Sharemet', 'accountId': 'tOKkNrn-BzcTqOMdsveAusNDTlEaj5bheXhIscrb-GFOqgw'}, {'champion': {'name': 'Lucian', 'id': 236}, 'role': 'DUO_CARRY', 'team': 'blue', 'summonerName': '1uke', 'accountId': 'RGxBrPL37rE9MhOyu5EuWl8LuUafOYIEyr4rTKbbao-dCQ'}, {'champion': {'name': 'Zyra', 'id': 143}, 'role': 'DUO_SUPPORT', 'team': 'red', 'summonerName': 'Panda San', 'accountId': 'X7oCnTy0C2OI7kZgMWi5lsZlQdvDxPQ33xjhEPpYVzBiXcY'}, {'champion': {'name': 'Jhin', 'id': 202}, 'role': 'DUO_CARRY', 'team': 'red', 'summonerName': 'DoinTheDamnThing', 'accountId': 'blTFUUrd9HC7_drYM0m19CS0Zg4S1tKizbYFy66P8BN1LA'}, {'champion': {'name': 'Lee Sin', 'id': 64}, 'role': 'JUNGLE', 'team': 'red', 'summonerName': 'NeverloseFaith77', 'accountId': 'IPx0GuSUPKVe-k2DudjE4jdMsQ8gUaPmW9_v9b0hnIjNwp8'}, {'champion': {'name': 'Gangplank', 'id': 41}, 'role': 'TOP', 'team': 'red', 'summonerName': 'Notorious BIGp', 'accountId': 'h8S-LTbuEMh8r1BxdOChqVfN0DZ_UWIjH0BSPuR3fal1m5M'}, {'champion': {'name': 'Akali', 'id': 84}, 'role': 'MIDDLE', 'team': 'red', 'summonerName': 'GG RÏVËÑ', 'accountId': 'OKvG1ig2odO6PFzZYLTBlM3x2JwBevnCKckIrUzaM_yENH8'}]",9.9.272.4950
3034925037,blue,"[{'champion': {'name': 'Karthus', 'id': 30}, 'role': 'JUNGLE', 'team': 'blue', 'summonerName': 'BurgerBob', 'accountId': 'rWHUeb1na-SfImPZlqI47-8JXvB4gpsJlIDwdgD1NRztmHs'}, {'champion': {'name': 'LeBlanc', 'id': 7}, 'role': 'MIDDLE', 'team': 'blue', 'summonerName': 'Sosnek', 'accountId': 'Tij5xwgYUl0c8gctfs0e0qE6658Y8nRxa4Lvwx32SU-Y45o'}, {'champion': {'name': 'Jhin', 'id': 202}, 'role': 'DUO_CARRY', 'team': 'blue', 'summonerName': 'grays', 'accountId': 'PcfoiH9TUxNyPCQ7_Oz0a_UYa4SlnrvRAZ6uvwXqDVi17B0'}, {'champion': {'name': 'Gnar', 'id': 150}, 'role': 'TOP', 'team': 'blue', 'summonerName': 'Zeno Esports', 'accountId': 'WZR7qj2hx6Xb4iBdZ337WG-cQMbNN0yAX3ebLZ0snsT3700'}, {'champion': {'name': 'Zyra', 'id': 143}, 'role': 'DUO_SUPPORT', 'team': 'blue', 'summonerName': 'Smoking Cannon 2', 'accountId': 'yHtJugXxB8Ri2gxXYCXjzOVHJYu6uDrQwLUzoud31hHP9W4'}, {'champion': {'name': 'Yasuo', 'id': 157}, 'role': 'MIDDLE', 'team': 'red', 'summonerName': 'iBorn', 'accountId': 'tU8kHX3g4vHWgPV-OX7lMiyDcpSFKPWVYkTTUpkxnwO5rtA'}, {'champion': {'name': ""Kha'Zix"", 'id': 121}, 'role': 'JUNGLE', 'team': 'red', 'summonerName': 'Lillianne', 'accountId': 'jp6AZP1mBpP185_f-U5H15Uy3a2teVyKKB2yChSRp5h-bQ'}, {'champion': {'name': 'Akali', 'id': 84}, 'role': 'TOP', 'team': 'red', 'summonerName': 'tpopono1', 'accountId': 'sx9Y0OO0OAYOS-K5PYYnm8T0PhBet_yx_pnRxA2Mux1Q_g'}, {'champion': {'name': 'Ashe', 'id': 22}, 'role': 'DUO_CARRY', 'team': 'red', 'summonerName': 'SKT PENUT', 'accountId': 'XGSUr_11fo0KGuIkmXmcz7IoHdDxMgH0uHy5XEsSX_lieQ'}, {'champion': {'name': 'Janna', 'id': 40}, 'role': 'DUO_SUPPORT', 'team': 'red', 'summonerName': 'SoullessEarth', 'accountId': 'vfg0LCIpEGPJ9I52Us0_ZFnU4YPvGxsWYO7NX2_dUK2Dgw8'}]",9.9.272.4950
3034322054,blue,"[{'champion': {'name': 'Rakan', 'id': 497}, 'role': 'DUO_SUPPORT', 'team': 'blue', 'summonerName': 'LadyGrey1', 'accountId': '3wLo0au0wcgPaqx8tqFqIWxrKS_g6xJeR2aJfM81s7-MblU'}, {'champion': {'name': 'Kaisa', 'id': 145}, 'role': 'DUO_CARRY', 'team': 'blue', 'summonerName': 'Mafghine', 'accountId': '_Mvyol4z8ml2mHerfUquxPyk4_p2JN9KOHvLJxMQB0iD0yI'}, {'champion': {'name': 'Ekko', 'id': 245}, 'role': 'MIDDLE', 'team': 'blue', 'summonerName': 'BurgerBob', 'accountId': 'rWHUeb1na-SfImPZlqI47-8JXvB4gpsJlIDwdgD1NRztmHs'}, {'champion': {'name': 'Skarner', 'id': 72}, 'role': 'JUNGLE', 'team': 'blue', 'summonerName': 'Luksusowa', 'accountId': 'eDGR-sgY9DfUmpYQqc5uHAB4jZ0ekFJ00FDxddNYeohmtWbQAHMNHg1U'}, {'champion': {'name': 'Illaoi', 'id': 420}, 'role': 'JUNGLE', 'team': 'blue', 'summonerName': 'PEAtotheNUT', 'accountId': 'sSu4knKHmSsHiu3qqr8_ThGJ2elCGTdBRD37umZjvzBUSA'}, {'champion': {'name': 'Jax', 'id': 24}, 'role': 'TOP', 'team': 'red', 'summonerName': 'ThEPrO126', 'accountId': 'egkWfNvufAvJKcjAJz3Gm_xh5-JyOMeMfe73UT7W5Jqpn0U'}, {'champion': {'name': 'Lux', 'id': 99}, 'role': 'MIDDLE', 'team': 'red', 'summonerName': 'MK990', 'accountId': 'PM88JaAOLhqlFE2E3luanLC37k_CxntL8K80PDvhSLwys7o'}, {'champion': {'name': 'Aatrox', 'id': 266}, 'role': 'JUNGLE', 'team': 'red', 'summonerName': 'AzzaZeLL', 'accountId': 'HL0PuAt1WjhvFBOID7bkWQo-2Ca8orD_uK5Q3cvj4_LEzg'}, {'champion': {'name': 'Malphite', 'id': 54}, 'role': 'DUO_SUPPORT', 'team': 'red', 'summonerName': 'Goochie Mane', 'accountId': 'LQ2nboKSIwm-Ra5neJYVU1QUhMSdWY5yOFM_FmdyCQ9BPA'}, {'champion': {'name': 'Jhin', 'id': 202}, 'role': 'DUO_CARRY', 'team': 'red', 'summonerName': 'Icarus5Y', 'accountId': 'd6I72woAE_zBJDlNirThtwdRKVIK-iTyTt0gd4he05QnRqZTu_9sDuq8'}]",9.9.272.4950
